2017-06-28 21:54:06,954 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:54:06,954 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:54:17,032 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:54:18,546 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:54:18,653 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:54:18,654 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:54:28,026 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:54:29,303 views.py [django:70] [INFO]- 127.0.0.1 is requesting /malfunction/all
2017-06-28 21:54:30,299 views.py [django:140] [INFO]- 127.0.0.1 is requesting. /malfunction/QueryAll?limit=10&offset=0&_=1498658068145
2017-06-28 21:54:34,913 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:54:34,992 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:54:34,992 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:54:48,855 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:54:50,473 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:54:50,559 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:54:50,559 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:55:21,125 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:55:22,674 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:55:22,801 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:55:22,802 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:55:35,401 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:55:37,177 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:55:37,276 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:55:37,278 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:55:50,664 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:55:52,315 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:55:52,420 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:55:52,420 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:56:39,111 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:56:40,596 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:56:40,707 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:56:40,707 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 21:59:31,375 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 21:59:32,697 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 21:59:32,811 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 21:59:32,812 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 22:00:08,354 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 22:00:09,674 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 22:00:09,776 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 22:00:09,778 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 22:01:03,184 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 22:01:04,410 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 22:01:04,516 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 22:01:04,516 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 22:04:20,701 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 22:04:22,450 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 22:04:22,539 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 22:04:22,540 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 22:04:38,494 views.py [django:47] [INFO]- 127.0.0.1 is requesting /
2017-06-28 22:04:39,678 views.py [django:70] [INFO]- 127.0.0.1 is requesting /tomcat/tomcat_url
2017-06-28 22:04:39,778 tomcat_url.py [django:19] [INFO]- [POST]127.0.0.1 is requesting. /tomcat/tomcat_url/Query
2017-06-28 22:04:39,778 tomcat_url.py [django:34] [INFO]- 查询参数：query_all
2017-06-28 22:05:43,924 views.py [django:267] [INFO]- 127.0.0.1 is requesting. /saltstack/deploy
